ro_id,machine_model,machine_age_years,operating_hours,symptom_text,failure_code,subsystem,environment,technician_notes,downtime_hours,estimated_total_parts_cost,created_at,label_all_part_ids,label_all_part_types,split
RO000973,SEDAN-A,6.1,15746,Drive transfer slip,FC-DRV-19,drivetrain,dusty,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,3.24,247.19,2025-09-17 06:54:29,P-1027|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000977,SEDAN-A,7.7,13757,Belt slipping,FC-ACC-09,conveyor_like_accessory,high_temp,Observed: Belt slipping. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,1.68,289.72,2025-09-18 00:20:11,P-1028|P-1030|P-1031,belt|chain_lube|idler_roller,train
RO000474,TRUCK-T2,10.9,10585,Intermittent electrical fault,FC-ELC-22,electrical_power,normal,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,10.62,203.04,2025-09-24 17:13:45,P-1019|P-1021,fuse|relay,train
RO000811,SEDAN-A,8.5,22745,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,city_stopgo,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,4.84,186.45,2025-09-27 05:05:37,P-1015|P-1016,air_line|solenoid_valve,train
RO000618,VAN-C,9.1,6418,Line speed not maintained,FC-ACC-09,conveyor_like_accessory,dusty,Observed: Line speed not maintained. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,5.98,318.61,2025-09-27 05:33:43,P-1028|P-1030,belt|idler_roller,train
RO000290,SEDAN-B,9.0,16950,Coolant leak suspected,FC-CLG-11,engine_cooling,high_humidity,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.37,175.16,2025-09-27 22:37:00,P-1001|P-1003,coolant_filter|coolant_pump,train
RO000372,TRUCK-T1,1.0,7082,Brake pedal spongy,FC-HYD-04,hydraulic_brake,city_stopgo,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,7.38,115.39,2025-09-28 10:04:52,P-1009|P-1013,hydraulic_hose|seal_kit,train
RO000632,TRUCK-T1,8.8,19444,Control unit reset observed,FC-ELC-22,electrical_power,city_stopgo,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,5.68,292.52,2025-09-29 05:17:46,P-1019|P-1021,fuse|relay,train
RO000091,SEDAN-B,3.6,16949,Driveline vibration under load,FC-DRV-19,drivetrain,city_stopgo,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,5.99,189.59,2025-09-30 17:21:50,P-1027|P-1028,drive_chain|idler_roller,train
RO000844,SEDAN-B,4.8,100,Driveline vibration under load,FC-DRV-19,drivetrain,city_stopgo,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,6.74,185.36,2025-09-30 22:41:46,P-1028|P-1029,idler_roller|tensioner,train
RO000971,TRUCK-T1,7.4,25178,Intake actuator delayed,FC-PNE-07,pneumatic_intake,normal,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,6.96,124.29,2025-10-02 10:02:25,P-1015|P-1016,air_line|solenoid_valve,train
RO000270,SUV-Z,7.3,14868,Coolant leak suspected,FC-CLG-11,engine_cooling,high_temp,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,7.88,421.72,2025-10-02 16:04:18,P-1001|P-1002,coolant_filter|coolant_pump,train
RO000048,COUPE-R,10.5,22632,Belt slipping,FC-ACC-09,conveyor_like_accessory,normal,Observed: Belt slipping. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,6.8,419.25,2025-10-03 04:22:02,P-1028|P-1030|P-1031,belt|chain_lube|idler_roller,train
RO000192,SEDAN-A,1.2,13034,Drive transfer slip,FC-DRV-19,drivetrain,high_humidity,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.95,223.77,2025-10-03 14:04:10,P-1026|P-1028,drive_chain|idler_roller,train
RO000605,SEDAN-B,2.2,10260,Air regulation unstable,FC-PNE-07,pneumatic_intake,high_humidity,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.45,198.9,2025-10-04 02:23:11,P-1017|P-1018,air_regulator|frl_unit,train
RO000464,SEDAN-A,8.9,13892,Intermittent electrical fault,FC-ELC-22,electrical_power,normal,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,3.05,166.92,2025-10-04 05:42:11,P-1020|P-1022,fuse|relay,train
RO000380,TRUCK-T1,4.2,3779,Driveline vibration under load,FC-DRV-19,drivetrain,high_humidity,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,9.0,181.54,2025-10-04 08:13:50,P-1027|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000777,SEDAN-B,7.2,15554,Belt slipping,FC-ACC-09,conveyor_like_accessory,normal,Observed: Belt slipping. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,4.06,224.07,2025-10-04 15:15:25,P-1028|P-1030,belt|idler_roller,train
RO000422,COUPE-R,11.7,16189,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,4.83,124.29,2025-10-06 01:40:15,P-1015|P-1016,air_line|solenoid_valve,train
RO000308,SUV-X,0.2,13022,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,4.14,405.12,2025-10-06 20:58:37,P-1007|P-1010|P-1011|P-1014,fluid_filter|hydraulic_hose_revB|pump|seal_kit_plus,train
RO000656,SEDAN-B,16.2,18139,Driveline vibration under load,FC-DRV-19,drivetrain,high_humidity,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.48,181.54,2025-10-08 04:06:34,P-1027|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000658,VAN-C,5.1,10807,Radiator efficiency low,FC-CLG-11,engine_cooling,city_stopgo,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,5.8,132.06,2025-10-09 09:19:21,P-1005|P-1006,fan|thermostat,train
RO000090,COUPE-R,5.4,18303,Drive transfer slip,FC-DRV-19,drivetrain,city_stopgo,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.37,223.77,2025-10-09 14:15:42,P-1026|P-1028,drive_chain|idler_roller,train
RO000143,SEDAN-A,2.9,13477,Brake pedal spongy,FC-HYD-04,hydraulic_brake,normal,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,3.75,135.6,2025-10-10 07:27:33,P-1009|P-1012,hydraulic_hose|seal_kit,train
RO000202,SEDAN-B,5.2,3739,Radiator efficiency low,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,3.94,198.18,2025-10-12 10:38:50,P-1005|P-1006,fan|thermostat,train
RO000949,SEDAN-B,8.9,29788,Coolant leak suspected,FC-CLG-11,engine_cooling,dusty,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,5.15,274.79,2025-10-14 22:27:30,P-1002|P-1004,coolant_filter|radiator_core,train
RO000328,SUV-X,7.9,18952,Accessory drive noise,FC-ACC-09,conveyor_like_accessory,highway_longhaul,Observed: Accessory drive noise. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,6.02,224.07,2025-10-15 05:48:14,P-1028|P-1030,belt|idler_roller,train
RO000887,SUV-X,3.9,11117,Intake actuator delayed,FC-PNE-07,pneumatic_intake,high_humidity,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,7.96,267.38,2025-10-15 22:58:08,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,train
RO000419,VAN-C,6.7,100,Intake actuator delayed,FC-PNE-07,pneumatic_intake,high_temp,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,3.62,205.25,2025-10-16 10:05:34,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,train
RO000059,TRUCK-T1,2.3,12323,Brake pedal spongy,FC-HYD-04,hydraulic_brake,normal,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,4.55,135.6,2025-10-19 12:35:10,P-1009|P-1012,hydraulic_hose|seal_kit,train
RO000633,SEDAN-A,5.8,13789,Control unit reset observed,FC-ELC-22,electrical_power,normal,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,5.11,208.63,2025-10-19 13:30:11,P-1021|P-1025,relay|wiring_harness,train
RO000122,SUV-X,9.0,27018,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,high_temp,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.65,198.9,2025-10-20 07:20:29,P-1017|P-1018,air_regulator|frl_unit,train
RO000867,VAN-C,8.4,20005,Intermittent electrical fault,FC-ELC-22,electrical_power,high_temp,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,4.11,208.63,2025-10-21 06:58:48,P-1021|P-1025,relay|wiring_harness,train
RO000554,TRUCK-T2,12.9,13212,Accessory drive noise,FC-ACC-09,conveyor_like_accessory,normal,Observed: Accessory drive noise. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,4.8,318.61,2025-10-24 04:48:51,P-1028|P-1030,belt|idler_roller,train
RO000559,TRUCK-T1,3.3,16906,Unexpected power cut,FC-ELC-22,electrical_power,dusty,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,7.45,119.19,2025-10-27 15:27:30,P-1022|P-1023,contactor|relay,train
RO000819,SUV-X,9.7,18861,Coolant leak suspected,FC-CLG-11,engine_cooling,high_humidity,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.34,444.59,2025-10-28 14:03:38,P-1001|P-1002|P-1005,coolant_filter|coolant_pump|fan,train
RO000593,SUV-X,10.9,8070,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,high_humidity,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,7.44,128.3,2025-10-30 20:23:42,P-1007|P-1008,fluid_filter|pressure_valve,val
RO000249,TRUCK-T2,10.1,3115,Line speed not maintained,FC-ACC-09,conveyor_like_accessory,high_temp,Observed: Line speed not maintained. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,6.03,206.2,2025-10-30 20:49:08,P-1029|P-1030,belt|tensioner,val
RO000057,COUPE-R,4.2,21819,Air regulation unstable,FC-PNE-07,pneumatic_intake,high_humidity,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,3.91,186.42,2025-11-01 21:37:26,P-1015|P-1016,air_line|solenoid_valve,val
RO000630,COUPE-R,17.5,23448,Coolant temperature high,FC-CLG-11,engine_cooling,dusty,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,5.95,274.79,2025-11-02 11:47:32,P-1002|P-1004,coolant_filter|radiator_core,val
RO000259,SEDAN-B,7.1,18939,Coolant leak suspected,FC-CLG-11,engine_cooling,normal,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.08,210.86,2025-11-03 22:06:30,P-1001|P-1002,coolant_filter|coolant_pump,val
RO000989,SUV-Z,6.7,18574,Air regulation unstable,FC-PNE-07,pneumatic_intake,dusty,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,4.81,124.29,2025-11-04 09:07:55,P-1015|P-1016,air_line|solenoid_valve,val
RO000094,TRUCK-T2,5.8,17487,Brake pedal spongy,FC-HYD-04,hydraulic_brake,high_temp,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,8.45,248.34,2025-11-06 23:45:00,P-1007|P-1011,fluid_filter|pump,val
RO000690,SUV-X,11.9,5087,Coolant temperature high,FC-CLG-11,engine_cooling,high_humidity,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,2.56,132.06,2025-11-07 06:25:48,P-1005|P-1006,fan|thermostat,val
RO000523,COUPE-R,3.2,18388,Coolant temperature high,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,9.63,314.41,2025-11-09 05:29:18,P-1001|P-1003|P-1005,coolant_filter|coolant_pump|fan,val
RO000565,VAN-C,6.8,2184,Intermittent electrical fault,FC-ELC-22,electrical_power,high_humidity,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,5.01,155.43,2025-11-09 09:44:59,P-1021|P-1023,contactor|relay,val
RO000408,SEDAN-B,15.2,14951,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,normal,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,7.18,198.9,2025-11-09 12:33:50,P-1017|P-1018,air_regulator|frl_unit,val
RO000186,SEDAN-B,4.7,7083,Driveline vibration under load,FC-DRV-19,drivetrain,dusty,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,5.25,185.36,2025-11-11 10:25:31,P-1028|P-1029,idler_roller|tensioner,val
RO000600,TRUCK-T2,10.4,6272,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,4.68,205.25,2025-11-12 17:12:06,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,val
RO000364,SEDAN-A,5.4,100,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,normal,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,10.08,124.29,2025-11-13 04:23:01,P-1015|P-1016,air_line|solenoid_valve,val
RO000146,TRUCK-T1,4.8,10260,Radiator efficiency low,FC-CLG-11,engine_cooling,city_stopgo,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,3.77,132.06,2025-11-13 15:29:48,P-1005|P-1006,fan|thermostat,val
RO000139,SEDAN-B,3.9,3621,Unexpected power cut,FC-ELC-22,electrical_power,city_stopgo,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,4.21,196.51,2025-11-17 02:18:20,P-1022|P-1023,contactor|relay,val
RO000272,COUPE-R,10.2,20455,Intake actuator delayed,FC-PNE-07,pneumatic_intake,high_humidity,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,9.19,198.9,2025-11-17 23:42:09,P-1017|P-1018,air_regulator|frl_unit,val
RO000911,VAN-C,7.1,36544,Intermittent electrical fault,FC-ELC-22,electrical_power,highway_longhaul,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.2,122.12,2025-11-19 04:32:09,P-1020|P-1022,fuse|relay,val
RO000764,SUV-Z,7.9,6765,Brake pressure drop,FC-HYD-04,hydraulic_brake,normal,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,2.79,248.34,2025-11-19 17:14:29,P-1007|P-1011,fluid_filter|pump,val
RO000294,COUPE-R,7.4,13070,Radiator efficiency low,FC-CLG-11,engine_cooling,city_stopgo,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.2,549.58,2025-11-19 20:19:45,P-1002|P-1004,coolant_filter|radiator_core,val
RO000985,TRUCK-T2,5.1,24231,Control unit reset observed,FC-ELC-22,electrical_power,dusty,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,1.76,208.79,2025-11-20 02:23:43,P-1020|P-1022|P-1023,contactor|fuse|relay,val
RO000589,TRUCK-T1,4.4,17892,Drive transfer slip,FC-DRV-19,drivetrain,highway_longhaul,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,3.21,223.77,2025-11-23 08:04:35,P-1026|P-1028,drive_chain|idler_roller,val
RO000859,VAN-C,2.7,8721,Air regulation unstable,FC-PNE-07,pneumatic_intake,normal,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,4.76,186.42,2025-11-24 03:30:18,P-1015|P-1016,air_line|solenoid_valve,val
RO000005,TRUCK-T2,11.7,10853,Drive transfer slip,FC-DRV-19,drivetrain,high_temp,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,3.88,447.54,2025-11-25 13:17:21,P-1026|P-1028,drive_chain|idler_roller,val
RO000317,SUV-Z,5.4,18393,Line speed not maintained,FC-ACC-09,conveyor_like_accessory,normal,Observed: Line speed not maintained. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,6.55,355.37,2025-11-26 07:21:32,P-1028|P-1030|P-1031,belt|chain_lube|idler_roller,val
RO000475,SUV-Z,4.5,16476,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,dusty,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,8.58,205.25,2025-11-27 19:05:53,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,val
RO000492,TRUCK-T2,4.9,10182,Unexpected power cut,FC-ELC-22,electrical_power,normal,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.44,155.43,2025-11-28 16:39:48,P-1021|P-1023,contactor|relay,val
RO000273,TRUCK-T1,8.5,12125,Torque transfer delay,FC-DRV-19,drivetrain,high_humidity,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,6.68,319.12,2025-11-29 04:46:16,P-1027|P-1028,drive_chain|idler_roller,val
RO000988,SUV-Z,4.2,18628,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,high_temp,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,3.54,198.9,2025-11-29 15:58:20,P-1017|P-1018,air_regulator|frl_unit,val
RO000960,TRUCK-T1,0.2,13504,Intermittent electrical fault,FC-ELC-22,electrical_power,city_stopgo,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,2.24,122.12,2025-11-30 03:32:28,P-1020|P-1022,fuse|relay,val
RO000497,SEDAN-B,11.7,12831,Brake pressure drop,FC-HYD-04,hydraulic_brake,high_temp,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,5.46,339.16,2025-11-30 11:44:19,P-1007|P-1011,fluid_filter|pump,val
RO000443,SUV-Z,1.8,7227,Intake actuator delayed,FC-PNE-07,pneumatic_intake,city_stopgo,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,7.9,186.45,2025-11-30 21:02:33,P-1015|P-1016,air_line|solenoid_valve,val
RO000574,SUV-X,11.2,100,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,city_stopgo,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,5.73,167.03,2025-12-01 06:44:20,P-1009|P-1013,hydraulic_hose|seal_kit,val
RO000595,SUV-Z,2.3,22353,Air regulation unstable,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,7.5,286.21,2025-12-02 00:45:08,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,val
RO000238,VAN-C,1.8,18041,Brake pressure drop,FC-HYD-04,hydraulic_brake,high_humidity,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,6.72,135.6,2025-12-02 02:34:08,P-1009|P-1012,hydraulic_hose|seal_kit,val
RO000834,SEDAN-B,5.7,15305,Brake pedal spongy,FC-HYD-04,hydraulic_brake,high_temp,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,2.6,135.6,2025-12-03 17:45:31,P-1009|P-1012,hydraulic_hose|seal_kit,val
RO000042,SEDAN-B,2.1,16385,Accessory drive noise,FC-ACC-09,conveyor_like_accessory,dusty,Observed: Accessory drive noise. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,6.27,224.07,2025-12-05 19:46:35,P-1028|P-1030,belt|idler_roller,val
RO000610,TRUCK-T1,12.1,19487,Drive transfer slip,FC-DRV-19,drivetrain,high_temp,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.91,271.55,2025-12-08 02:07:09,P-1026|P-1029|P-1031,chain_lube|drive_chain|tensioner,val
RO000693,SEDAN-B,0.9,8372,Control unit reset observed,FC-ELC-22,electrical_power,dusty,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,5.29,203.16,2025-12-08 09:59:27,P-1020|P-1021,fuse|relay,val
RO000004,SEDAN-B,0.2,13242,Intake actuator delayed,FC-PNE-07,pneumatic_intake,normal,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,6.21,267.41,2025-12-09 11:04:43,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,val
RO000502,SUV-X,1.8,18731,Brake pedal spongy,FC-HYD-04,hydraulic_brake,normal,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,5.43,115.39,2025-12-11 07:28:44,P-1009|P-1013,hydraulic_hose|seal_kit,val
RO000654,VAN-C,4.8,21456,Coolant temperature high,FC-CLG-11,engine_cooling,high_humidity,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,3.55,241.1,2025-12-13 02:28:16,P-1001|P-1003|P-1005,coolant_filter|coolant_pump|fan,val
RO000230,TRUCK-T2,7.1,8133,Coolant leak suspected,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.9,241.1,2025-12-13 06:05:33,P-1001|P-1003|P-1005,coolant_filter|coolant_pump|fan,val
RO000536,SUV-Z,5.4,24737,Intermittent electrical fault,FC-ELC-22,electrical_power,high_temp,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,8.54,203.04,2025-12-14 11:18:04,P-1019|P-1021,fuse|relay,val
RO000480,SUV-X,9.8,15707,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,normal,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,8.46,165.78,2025-12-16 15:50:50,P-1007|P-1008,fluid_filter|pressure_valve,val
RO000015,SUV-Z,6.7,34705,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.12,248.58,2025-12-17 17:58:05,P-1015|P-1016,air_line|solenoid_valve,val
RO000821,SUV-Z,8.2,7588,Coolant leak suspected,FC-CLG-11,engine_cooling,dusty,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.61,442.58,2025-12-17 21:23:31,P-1001|P-1002|P-1004|P-1005,coolant_filter|coolant_pump|fan|radiator_core,val
RO000390,TRUCK-T1,4.6,19551,Control unit reset observed,FC-ELC-22,electrical_power,city_stopgo,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,8.76,119.19,2025-12-18 19:27:06,P-1022|P-1023,contactor|relay,val
RO000722,COUPE-R,9.6,5310,Radiator efficiency low,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.96,444.59,2025-12-22 15:14:24,P-1001|P-1002|P-1005,coolant_filter|coolant_pump|fan,val
RO000490,SEDAN-A,4.6,5640,Coolant leak suspected,FC-CLG-11,engine_cooling,high_temp,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,0.5,239.09,2025-12-25 10:14:24,P-1003|P-1004,coolant_filter|radiator_core,val
RO000149,TRUCK-T2,4.5,21043,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,dusty,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,6.5,198.9,2025-12-26 10:14:49,P-1017|P-1018,air_regulator|frl_unit,val
RO000896,TRUCK-T1,4.9,16560,Radiator efficiency low,FC-CLG-11,engine_cooling,dusty,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,3.98,239.09,2025-12-28 11:55:46,P-1003|P-1004,coolant_filter|radiator_core,val
RO000560,SEDAN-A,8.3,16516,Drive transfer slip,FC-DRV-19,drivetrain,highway_longhaul,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,7.5,314.89,2025-12-28 14:06:15,P-1028|P-1029,idler_roller|tensioner,val
RO000083,VAN-C,8.9,12517,Intake actuator delayed,FC-PNE-07,pneumatic_intake,city_stopgo,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,6.15,124.29,2025-12-29 02:45:58,P-1015|P-1016,air_line|solenoid_valve,val
RO000150,COUPE-R,3.1,15794,Driveline vibration under load,FC-DRV-19,drivetrain,city_stopgo,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,7.0,241.19,2025-12-29 06:18:10,P-1028|P-1029,idler_roller|tensioner,val
RO000626,COUPE-R,5.2,18016,Coolant leak suspected,FC-CLG-11,engine_cooling,high_temp,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,5.44,239.09,2025-12-30 10:35:02,P-1003|P-1004,coolant_filter|radiator_core,val
RO000312,SUV-Z,4.2,20585,Unexpected power cut,FC-ELC-22,electrical_power,highway_longhaul,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,6.29,179.76,2025-12-30 14:28:32,P-1021|P-1024,relay|sensor_prox,val
RO000675,TRUCK-T1,8.7,5889,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,high_temp,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,7.58,415.37,2026-01-01 04:15:51,P-1007|P-1009|P-1011|P-1013,fluid_filter|hydraulic_hose|pump|seal_kit,val
RO000196,SUV-X,6.7,15111,Brake pedal spongy,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,5.45,248.34,2026-01-01 17:09:13,P-1007|P-1011,fluid_filter|pump,val
RO000712,VAN-C,2.0,7348,Coolant temperature high,FC-CLG-11,engine_cooling,dusty,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.44,239.09,2026-01-01 20:11:20,P-1003|P-1004,coolant_filter|radiator_core,val
