ro_id,machine_model,machine_age_years,operating_hours,symptom_text,failure_code,subsystem,environment,technician_notes,downtime_hours,estimated_total_parts_cost,created_at,label_all_part_ids,label_all_part_types,split
RO009730,CONV-X350,0.2,100,Pneumatic valve not switching,FC-PNE-07,pneumatic,high_humidity,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,2.7,161.76,2023-09-17T09:21:22,P-1075,frl_unit,train
RO009731,CONV-X350,3.6,6974,Pneumatic valve not switching,FC-PNE-07,pneumatic,24x7_duty,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.18,189.15,2024-12-07T19:45:36,P-1066|P-1171|P-1276,air_line|frl_unit|solenoid_valve,train
RO009732,CONV-X200,7.9,12462,Pneumatic valve not switching,FC-PNE-07,pneumatic,high_temp,,6.76,402.0,2023-06-15T17:10:18,P-1057|P-1231,air_line|frl_unit,train
RO009733,HYD-Press-880,5.2,10888,Unexpected motor stop fault,FC-ELC-22,electrical,24x7_duty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.03,310.08,2025-08-26T07:37:28,P-1086|P-1125,fuse,train
RO009734,PACK-900,12.2,25779,Intermittent sensor fault,FC-ELC-22,electrical,normal,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.07,170.05,2023-09-22T07:56:18,P-1091,wiring_harness,train
RO009735,PACK-700,5.0,12692,Conveyor slipping under load,FC-CON-09,conveyor,high_humidity,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,5.06,118.4,2023-08-07T21:28:27,P-1015|P-1068,chain_lube|drive_chain,train
RO009736,HYD-Press-880,3.8,9402,Hydraulic force below setpoint,FC-HYD-04,hydraulic,dusty,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,4.69,559.31,2024-07-10T03:40:54,P-1020|P-1328|P-1336,fluid_filter|hydraulic_hose|seal_kit,train
RO009737,PACK-900,4.8,8149,Pneumatic valve not switching,FC-PNE-07,pneumatic,normal,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.64,56.76,2023-10-27T03:44:12,P-1311,solenoid_valve,train
RO009738,HYD-Press-880,10.0,19763,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,normal,Observed: Hydraulic pressure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.04,375.16,2024-12-11T08:03:14,P-1099|P-1328,hydraulic_hose|pump,train
RO009739,CNC-4020,6.3,12011,Heat exchanger inefficiency warning,FC-CLG-11,cooling,high_humidity,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,3.95,284.85,2025-11-21T11:27:42,P-1135|P-1193|P-1265,coolant_filter|fan|thermostat,val
RO009740,HYD-Press-880,8.7,20832,Pressure unstable during press cycle,FC-HYD-04,hydraulic,high_temp,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.95,1193.97,2024-10-07T07:27:19,P-1070|P-1223|P-1328,fluid_filter|hydraulic_hose|pressure_valve,train
RO009741,CONV-X200,6.9,15221,Line speed not maintained,,conveyor,high_humidity,,3.26,437.68,2024-08-28T20:33:48,P-1045|P-1226|P-1348,chain_lube|idler_roller,train
RO009742,PACK-700,7.3,13413,Conveyor slipping under load,FC-CON-09,conveyor,24x7_duty,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.42,351.0,2023-01-29T04:14:00,P-1202|P-1203|P-1208,chain_lube|drive_chain|idler_roller,train
RO009743,PACK-700,12.1,25829,Air pressure fluctuation in line,FC-PNE-07,pneumatic,high_temp,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,5.84,239.78,2023-06-21T09:49:28,P-1177|P-1269,air_line,train
RO009744,MILL-5AX,9.0,22388,Coolant temperature high,FC-CLG-11,cooling,high_humidity,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,1.53,300.34,2024-08-10T01:57:07,P-1001|P-1055,coolant_pump|fan,train
RO009745,CONV-X200,7.5,17558,Pneumatic valve not switching,FC-PNE-07,pneumatic,high_temp,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.97,282.17,2023-11-22T01:13:17,P-1050|P-1075,air_regulator|frl_unit,train
RO009746,HYD-Press-880,10.6,24573,Hydraulic force below setpoint,FC-HYD-04,hydraulic,high_temp,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.86,56.6,2026-01-31T09:32:04,P-1121,seal_kit,val
RO009747,HYD-Press-880,4.1,5594,Control cabinet overheating trip,FC-ELC-22,electrical,dusty,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.63,196.55,2023-04-24T13:27:24,P-1029|P-1049,relay|wiring_harness,train
RO009748,CNC-5100,5.2,10809,Insufficient coolant flow alarm,FC-CLG-11,cooling,normal,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.77,297.36,2023-02-27T05:39:56,P-1213|P-1296,fan|thermostat,train
RO009749,CONV-X200,6.9,13096,Line speed not maintained,FC-CON-09,conveyor,normal,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,2.28,257.44,2024-07-16T19:14:31,P-1199|P-1297|P-1346,chain_lube|idler_roller|tensioner,train
RO009750,MILL-5AX,5.9,13152,Coolant temperature high,FC-CLG-11,cooling,24x7_duty,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.84,192.93,2026-06-25T17:42:23,P-1128|P-1206,coolant_filter|fan,test
RO009751,MILL-5AX,6.6,14556,Thermal trip during long cycle,FC-SPN-17,spindle,24x7_duty,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.49,315.62,2025-09-25T00:51:31,P-1107|P-1182|P-1335,fluid_filter|high_temp_grease,train
RO009752,CONV-X200,10.1,27643,Conveyor slipping under load,FC-CON-09,conveyor,24x7_duty,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,6.93,38.97,2023-03-09T01:39:38,P-1009,drive_chain,train
RO009753,CONV-X350,10.6,23941,Conveyor slipping under load,FC-CON-09,conveyor,24x7_duty,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.03,336.34,2025-03-28T05:27:35,P-1129|P-1226,belt|idler_roller,train
RO009754,CNC-5100,4.4,10865,Insufficient coolant flow alarm,FC-CLG-11,cooling,high_temp,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,6.44,285.19,2024-02-02T13:12:25,P-1037|P-1293|P-1347,coolant_filter|coolant_pump|fan,train
RO009755,HYD-Press-880,4.2,10058,Hydraulic force below setpoint,FC-HYD-04,hydraulic,high_temp,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.04,308.86,2026-06-11T11:08:12,P-1211|P-1290,hydraulic_hose|pressure_valve,test
RO009756,CNC-5100,8.5,19343,Spindle overheating at high RPM,FC-SPN-17,spindle,normal,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.07,470.44,2026-05-30T04:58:15,P-1181|P-1194,shaft_seal|spindle_motor,test
RO009757,PACK-900,1.2,5922,Air pressure fluctuation in line,FC-PNE-07,pneumatic,normal,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.98,283.89,2024-07-10T16:58:57,P-1191|P-1254,air_line|frl_unit,train
RO009758,CONV-X350,7.0,13275,Air pressure fluctuation in line,FC-PNE-07,pneumatic,24x7_duty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.61,263.43,2025-11-03T13:10:35,P-1171|P-1344,air_line|frl_unit,val
RO009759,HYD-Press-940,2.6,8738,Unexpected motor stop fault,FC-ELC-22,electrical,high_temp,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.0,344.29,2025-06-07T08:56:53,P-1005|P-1019|P-1114,fuse|relay,train
RO009760,CNC-5100,5.2,12490,Unexpected motor stop fault,FC-ELC-22,electrical,high_humidity,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and vrfd normal operation.,2.58,34.33,2025-09-22T06:41:59,P-1092,relay,train
RO009761,CONV-X350,6.2,12211,Unexpected motor stop fault,FC-ELC-22,electrical,24x7_duty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.11,284.72,2025-08-06T09:51:25,P-1320|P-1326,relay,train
RO009762,CONV-X200,7.9,19270,Conveyor slipping under load,FC-CON-09,conveyor,high_temp,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,3.03,170.91,2025-07-06T02:32:55,P-1068|P-1315,chain_lube|idler_roller,train
RO009763,HYD-Press-880,3.3,6328,Pressure unstable during press cycle,FC-HYD-04,hydraulic,normal,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.25,259.4,2025-03-16T13:44:46,P-1041|P-1162,fluid_filter|pressure_valve,train
RO009764,MILL-3AX,2.7,4410,Insufficient coolant flow alarm,FC-CLG-11,cooling,high_temp,Observed: Insufficient colant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,6.9,215.35,2024-05-26T00:14:30,P-1193|P-1342,coolant_filter|radiator_core,train
RO009765,MILL-5AX,8.6,20864,Intermittent sensor fault,FC-ELC-22,electrical,dusty,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.73,184.61,2025-10-27T16:42:34,P-1272|P-1343,fuse|relay,val
RO009766,CONV-X200,12.3,24448,Unexpected motor stop fault,FC-ELC-22,electrical,high_temp,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.6,133.58,2026-02-17T14:20:10,P-1072|P-1140,fuse|wiring_harness,test
RO009767,CNC-5100,6.1,12908,Thermal trip during long cycle,FC-SPN-17,spindle,high_humidity,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,4.53,405.69,2025-06-25T07:26:37,P-1098|P-1221|P-1329,high_temp_grease|shaft_seal|spindle_motor,train
RO009768,MILL-3AX,8.7,16935,Spindle overheating at high RPM,FC-SPN-17,spindle,dusty,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,4.46,362.72,2024-06-09T17:12:10,P-1028|P-1032|P-1309,bearing_set|high_temp_grease|shaft_seal,train
RO009769,MILL-3AX,0.2,100,Insufficient coolant flow alarm,FC-CLG-11,cooling,high_temp,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.1,435.17,2024-06-18T20:59:59,P-1025|P-1055|P-1291,coolant_filter|fan|radiator_core,train
RO009770,CONV-X350,7.9,16976,Control cabinet overheating trip,FC-ELC-22,electrical,high_temp,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.44,347.86,2026-01-18T19:11:09,P-1072|P-1114|P-1317,fuse|relay,val
RO009771,CNC-4020,5.8,11545,Coolant temperature high,FC-CLG-11,cooling,24x7_duty,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,7.57,348.46,2025-07-20T21:31:13,P-1135|P-1184|P-1296,coolant_filter|fan,train
RO009772,MILL-5AX,3.3,5864,Thermal trip during long cycle,FC-SPN-17,spindle,normal,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.94,939.95,2024-07-26T13:48:02,P-1067|P-1173|P-1221|P-1336,fluid_filter|high_temp_grease|shaft_seal|spindle_motor,train
RO009773,CNC-4020,3.7,8222,Abnormal spindle temperature alarm,FC-SPN-17,spindle,normal,,3.93,82.93,2023-08-08T23:15:21,P-1006,bearing_set,train
RO009774,MILL-3AX,7.4,15480,Insufficient coolant flow alarm,FC-CLG-11,cooling,high_humidity,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,3.87,487.24,2024-04-20T01:28:42,P-1037|P-1330,coolant_filter|coolant_pump,train
RO009775,HYD-Press-940,6.1,12446,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,24x7_duty,Observed: Hydraulic presure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.08,248.16,2024-10-30T11:21:51,P-1077|P-1159|P-1316,high_temp_grease|hydraulic_hose|pump,train
RO009776,CONV-X200,9.3,23698,Pneumatic valve not switching,FC-PNE-07,pneumatic,24x7_duty,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,1.44,600.01,2025-08-18T02:03:24,P-1079|P-1088|P-1177,air_line|fluid_filter|solenoid_valve,train
RO009777,PACK-900,6.3,11551,Pneumatic valve not switching,FC-PNE-07,pneumatic,high_temp,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.55,257.93,2025-10-10T19:54:43,P-1151|P-1177|P-1223,air_line|fluid_filter|solenoid_valve,val
RO009778,CNC-4020,8.2,22336,Spindle overheating at high RPM,FC-SPN-17,spindle,high_temp,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.52,364.61,2025-06-29T12:19:23,P-1137|P-1280,bearing_set|shaft_seal,train
RO009779,CONV-X200,7.4,14634,Intermittent sensor fault,FC-ELC-22,electrical,dusty,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.14,67.06,2023-02-03T02:15:58,P-1120,sensor_prox,train
RO009780,MILL-5AX,4.0,7508,Heat exchanger inefficiency warning,FC-CLG-11,cooling,high_temp,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,4.43,53.96,2025-11-23T04:35:41,P-1169,thermostat,val
RO009781,HYD-Press-880,11.3,24236,Pressure unstable during press cycle,FC-HYD-04,hydraulic,dusty,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.63,285.02,2026-03-28T18:02:48,P-1002|P-1121,fluid_filter|seal_kit,test
RO009782,MILL-3AX,7.9,19094,Intermittent sensor fault,FC-ELC-22,electrical,24x7_duty,Observed: Intermittent senser fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,0.91,270.14,2023-09-14T08:21:57,P-1195|P-1331,fuse|wiring_harness,train
RO009783,PACK-700,8.0,18013,Air pressure fluctuation in line,FC-PNE-07,pneumatic,24x7_duty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.53,255.31,2023-09-01T23:54:15,P-1040|P-1065,air_regulator|frl_unit,train
RO009784,HYD-Press-880,10.2,22222,Pressure unstable during press cycle,FC-HYD-04,hydraulic,dusty,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.69,267.74,2024-05-01T16:32:26,P-1061|P-1300,fluid_filter|seal_kit,train
RO009785,CNC-4020,7.5,16945,Insufficient coolant flow alarm,FC-CLG-11,cooling,dusty,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.02,459.5,2023-03-13T01:07:20,P-1002|P-1055|P-1291,fan|fluid_filter|radiator_core,train
RO009786,MILL-5AX,6.4,16895,Spindle overheating at high RPM,FC-SPN-17,spindle,normal,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.11,221.05,2025-12-07T13:13:47,P-1137|P-1174,bearing_set|shaft_seal,val
RO009787,HYD-Press-940,6.8,15267,Pressure unstable during press cycle,FC-HYD-04,hydraulic,high_humidity,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.16,315.99,2023-11-15T05:40:21,P-1024|P-1088|P-1352,fluid_filter|hydraulic_hose|seal_kit_plus,train
RO009788,PACK-700,9.4,23582,Intermittent sensor fault,FC-ELC-22,electrical,normal,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.91,526.82,2026-01-05T07:02:05,P-1090|P-1259|P-1326,fuse|relay|sensor_prox,val
RO009789,MILL-5AX,6.5,12828,Control cabinet overheating trip,FC-ELC-22,electrical,dusty,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.57,177.13,2024-01-22T11:11:31,P-1207|P-1234,fuse|wiring_harness,train
RO009790,PACK-700,7.9,15611,Conveyor slipping under load,FC-CON-09,conveyor,24x7_duty,Observed: Conveyor slipping under load. Inspected conveyor subsystem. rplcd primary component and verified normal operation.,5.66,370.28,2023-05-31T09:29:45,P-1038|P-1187|P-1247,chain_lube|idler_roller|tensioner,train
RO009791,PACK-700,11.5,25312,Line speed not maintained,FC-CON-09,conveyor,high_temp,,7.52,120.31,2023-06-03T15:57:00,P-1068|P-1258,chain_lube|tensioner,train
RO009792,MILL-3AX,9.3,18374,Insufficient coolant flow alarm,FC-CLG-11,cooling,24x7_duty,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.47,44.38,2024-08-02T15:24:59,P-1103|P-1204,coolant_filter|radiator_core,train
RO009793,MILL-5AX,1.7,4377,Thermal trip during long cycle,FC-SPN-17,spindle,24x7_duty,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.5,320.5,2024-05-07T20:29:07,P-1021|P-1047|P-1228,high_temp_grease|shaft_seal|spindle_motor,train
RO009794,CNC-4020,7.6,17939,Thermal trip during long cycle,FC-SPN-17,spindle,24x7_duty,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,6.18,281.9,2023-01-05T06:54:58,P-1107|P-1228|P-1261,high_temp_grease|shaft_seal,train
RO009795,CONV-X350,12.1,24961,Unexpected motor stop fault,FC-ELC-22,electrical,high_humidity,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,0.99,334.88,2026-02-03T04:52:56,P-1195|P-1289,fuse,val
RO009796,HYD-Press-940,6.9,17637,Pressure unstable during press cycle,FC-HYD-04,hydraulic,24x7_duty,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.51,142.18,2023-04-24T11:42:29,P-1020|P-1214,hydraulic_hose|seal_kit,train
RO009797,HYD-Press-880,5.2,8472,Hydraulic force below setpoint,FC-HYD-04,hydraulic,high_temp,,6.8,207.17,2025-08-03T15:26:10,P-1237|P-1267|P-1300,fluid_filter|hydraulic_hose|pump,train
RO009798,CNC-4020,3.6,8358,Heat exchanger inefficiency warning,FC-CLG-11,cooling,high_temp,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.23,638.11,2023-10-05T22:28:32,P-1012|P-1103|P-1296,coolant_filter|coolant_pump|fan,train
RO009799,CNC-5100,4.2,8652,Insufficient coolant flow alarm,FC-CLG-11,cooling,24x7_duty,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,6.76,360.46,2025-12-10T18:45:55,P-1055|P-1288|P-1347,coolant_filter|fan|thermostat,val
RO009800,MILL-5AX,5.7,11727,Unexpected motor stop fault,FC-ELC-22,electrical,high_humidity,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.38,1176.73,2025-09-23T04:03:51,P-1150|P-1179|P-1234|P-1309,contactor|fuse|high_temp_grease|relay,train
RO009801,CONV-X200,2.8,7869,Pneumatic valve not switching,FC-PNE-07,pneumatic,dusty,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.01,1050.1,2025-03-24T23:37:47,P-1178|P-1212|P-1231,air_line|chain_lube|frl_unit,train
RO009802,HYD-Press-940,3.5,8667,Hydraulic force below setpoint,FC-HYD-04,hydraulic,high_temp,,6.47,185.08,2024-05-05T06:46:31,P-1070,pressure_valve,train
RO009803,MILL-5AX,4.4,9810,Heat exchanger inefficiency warning,FC-CLG-11,cooling,normal,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,6.06,212.46,2024-05-12T14:30:34,P-1016|P-1055,fan|radiator_core,train
RO009804,CONV-X200,5.8,11022,Line speed not maintained,FC-CON-09,conveyor,dusty,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,1.33,203.35,2023-07-14T20:05:24,P-1225|P-1315,idler_roller|tensioner,train
RO009805,PACK-700,2.6,4851,Conveyor slipping under load,FC-CON-09,conveyor,high_temp,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,2.94,270.42,2025-09-29T17:31:48,P-1203|P-1295,idler_roller|tensioner,train
RO009806,MILL-3AX,4.9,14250,Insufficient coolant flow alarm,FC-CLG-11,cooling,high_temp,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,6.5,383.03,2024-08-07T18:28:41,P-1135|P-1228|P-1330,coolant_filter|fan|high_temp_grease,train
RO009807,PACK-700,4.5,10148,Intermittent conveyor jerk,FC-CON-09,conveyor,dusty,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,2.76,224.44,2025-12-03T12:12:29,P-1158,tensioner,val
RO009808,HYD-Press-940,11.7,25868,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,high_humidity,,8.96,657.92,2023-11-27T09:17:11,P-1094|P-1125|P-1126|P-1336,fluid_filter|fuse|hydraulic_hose|seal_kit,train
RO009809,CONV-X350,4.6,13002,Intermittent conveyor jerk,FC-CON-09,conveyor,high_temp,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.54,396.18,2023-05-31T04:11:49,P-1199|P-1251,chain_lube|tensioner,train
RO009810,CONV-X350,1.7,3427,Pneumatic valve not switching,FC-PNE-07,pneumatic,dusty,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,2.9,151.54,2023-10-01T08:37:50,P-1108|P-1311,air_line|solenoid_valve,train
RO009811,MILL-3AX,10.0,20883,Insufficient coolant flow alarm,FC-CLG-11,cooling,high_temp,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,6.66,252.86,2024-04-21T04:01:42,P-1135|P-1293|P-1347,coolant_filter|fan,train
RO009812,MILL-5AX,5.0,9477,Intermittent sensor fault,FC-ELC-22,electrical,high_humidity,Observed: Intermittent sensor fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.06,258.66,2025-04-15T17:54:31,P-1027|P-1039,relay|sensor_prox,train
RO009813,MILL-5AX,8.6,16111,Unexpected motor stop fault,FC-ELC-22,electrical,dusty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.01,478.95,2023-10-27T05:09:34,P-1019|P-1229|P-1246,fuse|relay|sensor_prox,train
RO009814,PACK-900,9.8,21011,Pneumatic valve not switching,FC-PNE-07,pneumatic,normal,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.89,480.21,2024-07-21T19:16:31,P-1143|P-1302,air_regulator|frl_unit,train
RO009815,MILL-3AX,0.2,3684,Insufficient coolant flow alarm,FC-CLG-11,cooling,high_humidity,Observed: Insufficient coolant flow alarm. Inspected cooling subsystem. Replaced primary component and verified normal operation.,4.49,251.75,2023-11-10T19:45:36,P-1063|P-1135,coolant_filter|fan,train
RO009816,CONV-X200,10.3,21570,Control cabinet overheating trip,FC-ELC-22,electrical,24x7_duty,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.38,696.89,2025-12-15T22:12:20,P-1150|P-1292,relay|wiring_harness,val
RO009817,CONV-X200,8.6,18093,Control cabinet overheating trip,FC-ELC-22,electrical,normal,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,1.42,161.9,2024-12-18T11:09:55,P-1162|P-1317,fluid_filter|relay,train
RO009818,PACK-700,6.6,11974,Conveyor slipping under load,FC-CON-09,conveyor,normal,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,3.13,268.25,2026-01-31T04:48:44,P-1008|P-1234|P-1346,fuse|idler_roller|tensioner,val
RO009819,HYD-Press-940,5.1,11362,Hydraulic force below setpoint,FC-HYD-04,hydraulic,normal,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,5.95,339.83,2026-01-18T03:11:22,P-1088|P-1237|P-1282,fluid_filter|hydraulic_hose|pump,val
RO009820,CONV-X200,3.3,7597,Conveyor slipping under load,FC-CON-09,conveyor,dusty,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.7,449.8,2025-09-30T20:53:18,P-1247|P-1264|P-1271|P-1309,chain_lube|high_temp_grease|idler_roller|tensioner,train
RO009821,PACK-700,2.8,6194,Conveyor slipping under load,FC-CON-09,conveyor,dusty,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,5.2,199.27,2025-06-06T07:15:34,P-1096|P-1226,idler_roller,train
RO009822,MILL-5AX,7.3,13881,Heat exchanger inefficiency warning,FC-CLG-11,cooling,high_temp,Observed: Heat exchanger inefficiency warning. Inspected cooling subsystem. Replaced primary component and verified normal operation.,5.85,69.27,2023-08-10T23:48:40,P-1193|P-1355,coolant_filter|coolant_pump_x,train
RO009823,CONV-X350,7.0,15673,Air pressure fluctuation in line,FC-PNE-07,pneumatic,24x7_duty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.16,503.76,2023-02-28T22:43:05,P-1277|P-1302|P-1344,air_line|air_regulator|frl_unit,train
RO009824,CNC-5100,0.9,1667,Control cabinet overheating trip,FC-ELC-22,electrical,24x7_duty,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.5,149.87,2024-11-09T09:14:52,P-1200|P-1318,contactor|fuse,train
RO009825,PACK-900,11.3,26649,Conveyor slipping under load,FC-CON-09,conveyor,normal,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,5.22,734.52,2025-04-21T09:25:07,P-1034|P-1303|P-1305,belt|chain_lube|fluid_filter,train
RO009826,CONV-X350,9.1,20997,Conveyor slipping under load,FC-CON-09,conveyor,dusty,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.76,169.2,2025-12-31T16:31:02,P-1104|P-1305,belt|high_temp_grease,val
RO009827,HYD-Press-940,10.4,21715,Hydraulic force below setpoint,FC-HYD-04,hydraulic,24x7_duty,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.58,118.43,2025-05-13T00:21:08,P-1041|P-1201|P-1290,fluid_filter|hydraulic_hose|pressure_valve,train
RO009828,MILL-5AX,9.7,19689,Abnormal spindle temperature alarm,FC-SPN-17,spindle,dusty,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,4.42,323.92,2023-03-02T17:32:00,P-1004|P-1228,high_temp_grease|spindle_motor,train
